experiment_id,model_name,fold,target_type,target,horizon,sample_sha256,primary_metric,primary_baseline,primary_vix,primary_improvement,secondary_metric,secondary_baseline,secondary_vix,secondary_improvement,vix_primary_improved
EXP-004,random_forest_v1,2025,drawdown_regression,drawdown_20d,20,fe8ac620165747e8722b7472d73a5d634bc04f3dc36e505c1452c97112414bac,spearman_rank_correlation,-0.0990079961661089,-0.0985594766453334,0.0004485195207755005,rmse,0.0396984971982856,0.0383839750970757,0.0013145221012099,True
EXP-004,random_forest_v1,2025,return_regression,return_20d,20,fe8ac620165747e8722b7472d73a5d634bc04f3dc36e505c1452c97112414bac,spearman_rank_correlation,-0.5270173282772523,-0.4462554600873613,0.08076186818989106,rmse,0.0485887795787205,0.0472100033458129,0.0013787762329076012,True
EXP-004,random_forest_v1,2025,return_regression,return_5d,5,fe8ac620165747e8722b7472d73a5d634bc04f3dc36e505c1452c97112414bac,spearman_rank_correlation,-0.1595441847069552,-0.1523694139106225,0.007174770796332691,rmse,0.0231371902848884,0.0227233865551425,0.0004138037297458999,True
EXP-004,random_forest_v1,2025,return_regression,return_60d,60,fe8ac620165747e8722b7472d73a5d634bc04f3dc36e505c1452c97112414bac,spearman_rank_correlation,-0.73881284500552,-0.7462456679306868,-0.007432822925166782,rmse,0.0920079238768192,0.0924554272033312,-0.00044750332651199987,False
EXP-004,random_forest_v1,2026_ytd,classification,p_up_20d,20,65e5aa72ceb663a95e87e233d77a5fa3ea6390a806bd27b7e60d866db8edb8ed,brier_score,0.2985040476196327,0.2950165593210387,0.003487488298593966,relative_brier_improvement,-0.2286452784589663,-0.214290746029951,0.014354532429015299,True
EXP-004,random_forest_v1,2026_ytd,classification,p_up_5d,5,21de0e538cc2c52fdca6ab74ee490d5f39fd9934b277cc9b1e2d487b1fd12461,brier_score,0.2394577810667582,0.2413277585899841,-0.001869977523225902,relative_brier_improvement,0.0033448795232604,-0.0044382155400817,-0.007783095063342101,False
EXP-004,random_forest_v1,2026_ytd,classification,p_up_60d,60,a6710585b1b4cb8ebcd509a9a6d07e42bb198291240a337254fb7c5752d358f5,brier_score,0.1056589587882742,0.1113971428505705,-0.0057381840622963,relative_brier_improvement,-0.2552337667157471,-0.3234036831831033,-0.0681699164673562,False
EXP-004,random_forest_v1,2026_ytd,drawdown_regression,drawdown_20d,20,65e5aa72ceb663a95e87e233d77a5fa3ea6390a806bd27b7e60d866db8edb8ed,spearman_rank_correlation,-0.1037397266039197,-0.1389714701765754,-0.03523174357265571,rmse,0.0232303388371192,0.0224273935505986,0.0008029452865206017,False
EXP-004,random_forest_v1,2026_ytd,return_regression,return_20d,20,65e5aa72ceb663a95e87e233d77a5fa3ea6390a806bd27b7e60d866db8edb8ed,spearman_rank_correlation,-0.2054716523232586,-0.2169479343625739,-0.011476282039315305,rmse,0.0415801279710201,0.0415032116448494,7.691632617069788e-05,False
EXP-004,random_forest_v1,2026_ytd,return_regression,return_5d,5,21de0e538cc2c52fdca6ab74ee490d5f39fd9934b277cc9b1e2d487b1fd12461,spearman_rank_correlation,-0.0405210879321083,0.1220347323314128,0.1625558202635211,rmse,0.0175938453168839,0.0174301690863468,0.00016367623053710131,True
EXP-004,random_forest_v1,2026_ytd,return_regression,return_60d,60,a6710585b1b4cb8ebcd509a9a6d07e42bb198291240a337254fb7c5752d358f5,spearman_rank_correlation,0.5233142225962549,0.6585446034083736,0.1352303808121187,rmse,0.0487865474987789,0.0473611139317268,0.0014254335670520965,True
