fear_greed_date_utc,fear_greed_market_date,fear_greed_source_timestamp_utc,fear_greed_value,fear_greed_rating,fear_greed_change_1d,fear_greed_change_5d,fear_greed_sma_5d,fear_greed_sma_20d,fear_greed_zscore_20d,fear_greed_day_of_week,spx_date,spx_match_lag_calendar_days,spx_same_trading_day,spx_day_of_week,spx_symbol,spx_open,spx_high,spx_low,spx_close,spx_adj_close,spx_volume,spx_previous_close,spx_daily_return_pct,spx_gap_pct,spx_intraday_return_pct,spx_range_pct,spx_return_1d_pct,spx_return_5d_pct,spx_return_10d_pct,spx_return_20d_pct,spx_return_60d_pct,spx_return_252d_pct,spx_sma_20d,spx_close_vs_sma_20d_pct,spx_sma_50d,spx_close_vs_sma_50d_pct,spx_sma_200d,spx_close_vs_sma_200d_pct,spx_volatility_20d_annualized_pct,spx_drawdown_from_252d_high_pct,spx_data_source,outcome_forward_return_1d_pct,outcome_forward_return_5d_pct,outcome_forward_return_10d_pct,outcome_forward_return_20d_pct,outcome_forward_return_60d_pct,outcome_forward_max_drawdown_5d_pct,outcome_forward_max_gain_5d_pct,outcome_forward_max_drawdown_20d_pct,outcome_forward_max_gain_20d_pct,outcome_forward_max_drawdown_60d_pct,outcome_forward_max_gain_60d_pct
2025-02-19,2025-02-18,2025-02-19T00:00:00Z,47.628571,neutral,0.828571,2.228571,45.217143,42.461429,1.509688,Tuesday,2025-02-18,0,True,Tuesday,^GSPC,6121.600098,6129.629883,6099.509766,6129.580078,6129.580078,4684980000,6114.629883,0.244499,0.113992,0.130358,0.492591,0.244499,1.040810,2.252209,2.216566,4.003651,22.576399,6066.811499,1.034622,6009.440801,1.999176,5686.177000,7.797912,10.890098,0.000000,Yahoo Finance via yfinance,0.237697,-2.844079,-5.733348,-8.400574,-3.866497,-3.606933,0.291212,-10.195318,0.291212,-21.119555,0.291212
2025-02-20,2025-02-19,2025-02-20T00:00:00Z,44.228571,fear,-3.400000,2.857142,45.788571,42.591429,0.476094,Wednesday,2025-02-19,0,True,Wednesday,^GSPC,6117.759766,6147.430176,6111.149902,6144.149902,6144.149902,4562330000,6129.580078,0.237697,-0.192840,0.431369,0.591888,0.237697,1.246600,1.760055,1.568952,3.839288,22.156655,6071.556982,1.195623,6010.593994,2.222008,5691.805798,7.947286,10.524883,0.000000,Yahoo Finance via yfinance,-0.433418,-3.061283,-4.907433,-7.630996,-3.698148,-3.835513,-0.157058,-10.408275,-0.157058,-21.306607,-0.157058
2025-02-21,2025-02-20,2025-02-21T00:00:00Z,36.971429,fear,-7.257142,-9.628571,43.862857,42.255714,-1.448685,Thursday,2025-02-20,0,True,Thursday,^GSPC,6134.500000,6134.500000,6084.589844,6117.520020,6117.520020,4813690000,6144.149902,-0.433418,-0.157058,-0.276795,0.812320,-0.433418,1.083115,0.924527,0.511798,3.386960,22.214258,6073.114477,0.731182,6011.442197,1.764599,5697.072397,7.380065,10.476727,-0.433418,Yahoo Finance via yfinance,-1.706413,-4.183888,-6.195321,-7.431604,-2.601383,-4.229496,-0.044139,-10.018277,-0.044139,-20.964050,-0.044139
2025-02-24,2025-02-23,2025-02-24T00:00:00Z,29.542857,fear,-7.428572,-14.142857,41.034286,41.442857,-2.631174,Sunday,2025-02-21,2,False,Friday,^GSPC,6114.100098,6114.819824,6008.560059,6013.129883,6013.129883,5434560000,6117.520020,-1.706413,-0.055904,-1.651432,1.736975,-1.706413,-1.667028,-1.157872,-1.725528,1.082923,20.854549,6067.835474,-0.901567,6009.899394,0.053753,5701.499097,5.465769,11.956379,-2.132435,Yahoo Finance via yfinance,-0.496911,-0.975031,-4.039987,-5.746921,-0.823694,-2.918110,0.507556,-8.456162,0.507556,-19.591957,0.507556
2025-02-25,2025-02-24,2025-02-25T00:00:00Z,24.200000,extreme fear,-5.342857,-22.600000,36.514286,40.754286,-2.799399,Monday,2025-02-24,0,True,Monday,^GSPC,6026.689941,6043.649902,5977.830078,5983.250000,5983.250000,4990120000,6013.129883,-0.496911,0.225507,-0.720793,1.094602,-0.496911,-2.148615,-0.709265,-1.933873,0.233027,20.102177,6061.935962,-1.298034,6008.507393,-0.420361,5705.511646,4.867896,12.026906,-2.618750,Yahoo Finance via yfinance,-0.467973,-2.231727,-6.162035,-3.604733,-0.715164,-2.880372,0.444070,-7.998999,0.444070,-19.190406,0.444070
2025-02-26,2025-02-25,2025-02-26T00:00:00Z,21.257143,extreme fear,-2.942857,-26.371428,31.240000,39.785714,-2.521685,Tuesday,2025-02-25,0,True,Tuesday,^GSPC,5982.729980,5992.649902,5908.490234,5955.250000,5955.250000,5374690000,5983.250000,-0.467973,-0.008691,-0.459322,1.406588,-0.467973,-2.844079,-1.832870,-0.948555,-0.536465,17.067331,6059.084473,-1.713699,6006.914189,-0.860079,5709.349395,4.306981,11.008869,-3.074468,Yahoo Finance via yfinance,0.013602,-2.973848,-6.434326,-2.999036,-1.857859,-3.738888,0.916331,-7.566435,0.916331,-18.810461,0.916331
2025-02-27,2025-02-26,2025-02-27T00:00:00Z,12.757143,extreme fear,-8.500000,-31.471428,24.945714,38.303571,-2.696334,Wednesday,2025-02-26,0,True,Wednesday,^GSPC,5970.870117,6009.819824,5932.689941,5956.060059,5956.060059,4869580000,5955.250000,0.013602,0.262292,-0.248039,1.295158,0.013602,-3.061283,-1.852846,-1.839909,-1.088905,17.042530,6053.502466,-1.609686,6004.351592,-0.804276,5713.191345,4.251017,10.406176,-3.061283,Yahoo Finance via yfinance,-1.586455,-1.904450,-5.989870,-4.094315,-1.914861,-3.751981,0.631792,-7.579006,0.631792,-18.821503,0.631792
2025-02-28,2025-02-27,2025-02-28T00:00:00Z,20.657143,extreme fear,7.900000,-16.314286,21.682857,37.040714,-1.626782,Thursday,2025-02-27,0,True,Thursday,^GSPC,5981.879883,5993.689941,5858.779785,5861.569824,5861.569824,5057680000,5956.060059,-1.586455,0.433505,-2.011242,2.265091,-1.586455,-4.183888,-3.146089,-2.943055,-2.286654,15.623540,6044.615454,-3.028243,6000.557988,-2.316254,5716.428794,2.539016,11.629420,-4.599173,Yahoo Finance via yfinance,1.585414,-2.099264,-5.801344,-2.870558,-1.002291,-2.557842,2.124346,-6.089152,2.124346,-17.512882,2.124346
2025-03-03,2025-03-02,2025-03-03T00:00:00Z,12.342857,extreme fear,-8.314286,-17.200000,18.242857,35.469286,-2.039738,Sunday,2025-02-28,2,False,Friday,^GSPC,5856.740234,5959.399902,5837.660156,5954.500000,5954.500000,6441140000,5861.569824,1.585414,-0.082394,1.669184,2.076914,1.585414,-0.975031,-2.625805,-1.921704,-1.291031,17.256572,6038.781958,-1.395678,5998.626191,-0.735605,5720.087893,4.098051,12.971659,-3.086674,Yahoo Finance via yfinance,-1.759674,-3.095135,-5.299522,-6.273576,-0.553530,-4.840204,0.530521,-7.554792,0.530521,-18.800234,0.530521
2025-03-04,2025-03-03,2025-03-04T00:00:00Z,11.042857,extreme fear,-1.300000,-13.157143,15.611429,34.151429,-1.838843,Monday,2025-03-03,0,True,Monday,^GSPC,5968.330078,5986.089844,5810.910156,5849.720215,5849.720215,5613850000,5954.500000,-1.759674,0.232263,-1.987321,2.941971,-1.759674,-2.231727,-4.332391,-3.158822,-3.264839,15.384564,6029.241479,-2.977510,5994.138994,-2.409333,5723.229395,2.210130,14.205193,-4.792033,Yahoo Finance via yfinance,-1.223483,-4.020024,-2.984760,-4.066350,0.663785,-4.883998,0.262574,-6.171068,0.262574,-17.345790,2.032399
2025-03-05,2025-03-04,2025-03-05T00:00:00Z,11.514286,extreme fear,0.471429,-9.742857,13.662857,32.870000,-1.579963,Tuesday,2025-03-04,0,True,Tuesday,^GSPC,5811.979980,5865.080078,5732.589844,5778.149902,5778.149902,6138110000,5849.720215,-1.223483,-0.645163,-0.582075,2.264899,-1.223483,-2.973848,-5.733348,-3.610266,-4.491494,13.379979,6018.420483,-3.992253,5988.689795,-3.515625,5725.886743,0.912752,14.556789,-5.956886,Yahoo Finance via yfinance,1.115928,-3.566541,-2.829448,-2.510840,2.319428,-4.322140,1.426753,-5.008868,1.426753,-16.322004,3.296210
2025-03-06,2025-03-05,2025-03-06T00:00:00Z,17.200000,extreme fear,5.685714,4.442857,14.551429,31.798571,-1.051733,Wednesday,2025-03-05,0,True,Wednesday,^GSPC,5781.359863,5860.589844,5742.350098,5842.629883,5842.629883,5285970000,5778.149902,1.115928,0.055553,1.059786,2.046325,1.115928,-1.904450,-4.907433,-3.233751,-4.006584,13.734452,6008.657983,-2.763148,5988.099189,-2.429307,5728.559143,1.991264,14.942087,-4.907433,Yahoo Finance via yfinance,-1.781901,-4.164735,-2.864119,-2.938055,1.182003,-5.378053,-0.522878,-6.057202,-0.522878,-17.245485,2.156220
2025-03-07,2025-03-06,2025-03-07T00:00:00Z,17.642857,extreme fear,0.442857,-3.014286,13.948571,30.696429,-0.926130,Thursday,2025-03-06,0,True,Thursday,^GSPC,5785.870117,5812.080078,5711.640137,5738.520020,5738.520020,5165080000,5842.629883,-1.781901,-0.971476,-0.818375,1.719088,-1.781901,-2.099264,-6.195321,-5.328071,-5.540473,11.841273,5992.509985,-4.238457,5985.527988,-4.126753,5730.766243,0.135301,15.842971,-6.601888,Yahoo Finance via yfinance,0.552062,-3.781463,-1.317934,-5.959725,3.440258,-4.075443,0.775283,-6.058878,0.843949,-15.744129,4.009568
2025-03-10,2025-03-09,2025-03-10T00:00:00Z,17.071429,extreme fear,-0.571428,4.728572,14.894286,29.631429,-0.879078,Sunday,2025-03-07,2,False,Friday,^GSPC,5726.009766,5783.009766,5666.290039,5770.200195,5770.200195,5705140000,5738.520020,0.552062,-0.218005,0.771749,2.033969,0.552062,-3.095135,-4.039987,-5.151081,-5.255429,13.616814,5976.841504,-3.457366,5982.314990,-3.545698,5733.100894,0.647107,15.956010,-6.086273,Yahoo Finance via yfinance,-2.697309,-2.274795,-1.778797,-12.064055,3.469029,-4.602098,-1.123533,-12.136499,0.290285,-16.206719,3.659317
2025-03-11,2025-03-10,2025-03-11T00:00:00Z,15.114286,extreme fear,-1.957143,4.071429,15.708572,28.151429,-0.919680,Monday,2025-03-10,0,True,Monday,^GSPC,5705.370117,5705.370117,5564.020020,5614.560059,5614.560059,6409370000,5770.200195,-2.697309,-1.123533,-1.591659,2.449657,-2.697309,-4.020024,-6.162035,-6.827594,-7.241052,9.986764,5956.269995,-5.736979,5975.124795,-6.034430,5734.633044,-2.093822,18.031496,-8.619416,Yahoo Finance via yfinance,-0.756787,1.078625,2.725232,-9.837103,6.345110,-1.957592,1.584451,-13.883902,3.070412,-13.883902,6.695447
2025-03-12,2025-03-11,2025-03-12T00:00:00Z,15.914286,extreme fear,0.800000,4.400000,16.588572,26.677143,-0.779005,Tuesday,2025-03-11,0,True,Tuesday,^GSPC,5603.649902,5636.299805,5528.410156,5572.069824,5572.069824,6221240000,5614.560059,-0.756787,-0.194319,-0.563563,1.921605,-0.756787,-3.566541,-6.434326,-8.149263,-7.669382,8.041129,5931.551489,-6.060500,5965.765391,-6.599247,5735.886343,-2.855993,17.671031,-9.310972,Yahoo Finance via yfinance,0.488687,0.764354,3.671528,-10.575959,6.590549,-1.209962,2.359091,-13.227217,3.856383,-13.227217,7.674534
2025-03-13,2025-03-12,2025-03-13T00:00:00Z,15.185714,extreme fear,-0.728572,-2.014286,16.185714,25.367857,-0.749279,Wednesday,2025-03-12,0,True,Wednesday,^GSPC,5624.839844,5642.189941,5546.089844,5599.299805,5599.299805,5219830000,5572.069824,0.488687,0.947045,-0.454058,1.724675,0.488687,-4.164735,-5.989870,-7.731733,-7.969675,9.282565,5908.091480,-5.226589,5956.999590,-6.004697,5737.347793,-2.406129,17.897622,-8.867787,Yahoo Finance via yfinance,-1.389098,1.357138,2.016331,-2.543173,7.162682,-1.690388,2.072228,-13.649202,3.351319,-13.649202,7.457545
2025-03-14,2025-03-13,2025-03-14T00:00:00Z,22.057143,extreme fear,6.871429,4.414286,17.068572,24.140714,-0.164755,Thursday,2025-03-13,0,True,Thursday,^GSPC,5594.450195,5597.779785,5504.649902,5521.520020,5521.520020,5018980000,5599.299805,-1.389098,-0.086611,-1.303616,1.663242,-1.389098,-3.781463,-5.801344,-8.764917,-8.754059,7.885596,5881.568970,-6.121648,5948.013193,-7.170347,5738.616194,-3.783075,18.231611,-10.133703,Yahoo Finance via yfinance,2.126587,2.560348,3.111282,-4.590588,8.772220,0.766638,3.510085,-12.432808,4.807194,-12.432808,9.051675
2025-03-17,2025-03-16,2025-03-17T00:00:00Z,22.571429,extreme fear,0.514286,5.500000,18.168572,23.085000,-0.043594,Sunday,2025-03-14,2,False,Friday,^GSPC,5563.850098,5645.270020,5563.850098,5638.939941,5638.939941,4863180000,5521.520020,2.126587,0.766638,1.349602,1.474593,2.126587,-2.274795,-5.299522,-7.786172,-6.811168,8.959338,5857.762476,-3.735599,5942.653193,-5.110735,5740.287292,-1.765545,19.752263,-8.222618,Yahoo Finance via yfinance,0.641613,0.507544,-1.028562,-4.887090,7.091229,-0.730282,1.354690,-14.256224,2.624789,-14.256224,7.165705
2025-03-18,2025-03-17,2025-03-18T00:00:00Z,22.228571,extreme fear,-0.342858,7.114285,19.591429,21.856429,0.035870,Monday,2025-03-17,0,True,Monday,^GSPC,5635.600098,5703.520020,5631.120117,5675.120117,5675.120117,5031770000,5638.939941,0.641613,-0.059228,0.701257,1.283928,0.641613,1.078625,-2.984760,-7.187839,-6.568237,9.869883,5835.786987,-2.753131,5938.522998,-4.435495,5742.132693,-1.167033,20.054088,-7.633762,Yahoo Finance via yfinance,-1.065351,1.629035,-1.114867,-4.742629,6.116525,-1.363149,1.762430,-14.802860,1.970532,-14.802860,6.771307
2025-03-19,2025-03-18,2025-03-19T00:00:00Z,21.600000,extreme fear,-0.628571,5.685714,20.728571,20.555000,0.124110,Tuesday,2025-03-18,0,True,Tuesday,^GSPC,5654.529785,5654.529785,5597.759766,5614.660156,5614.660156,4666270000,5675.120117,-1.065351,-0.362818,-0.705092,1.000332,-1.065351,0.764354,-2.829448,-8.400574,-7.205054,9.012367,5810.040991,-3.362813,5933.445205,-5.372680,5743.871243,-2.249547,20.065359,-8.617787,Yahoo Finance via yfinance,1.079850,2.885121,0.327886,-3.883232,7.669202,-0.205891,3.068575,-13.885437,3.068575,-13.885437,7.921045
2025-03-20,2025-03-19,2025-03-20T00:00:00Z,21.685714,extreme fear,0.085714,6.500000,22.028571,19.427857,0.356423,Wednesday,2025-03-19,0,True,Wednesday,^GSPC,5632.370117,5715.330078,5622.200195,5675.290039,5675.290039,4660090000,5614.660156,1.079850,0.315424,0.762022,1.658691,1.079850,1.357138,-2.864119,-7.630996,-3.352601,10.908548,5786.597998,-1.923547,5928.101602,-4.264629,5746.070293,-1.231803,20.651251,-7.630996,Yahoo Finance via yfinance,-0.218489,0.650366,-0.076116,-7.040871,5.315679,-1.272004,1.967479,-14.805411,1.967479,-14.805411,6.768110
2025-03-21,2025-03-20,2025-03-21T00:00:00Z,22.685714,extreme fear,1.000000,0.628571,22.154286,18.713571,0.811623,Thursday,2025-03-20,0,True,Thursday,^GSPC,5646.919922,5711.149902,5632.330078,5662.890137,5662.890137,4678420000,5675.290039,-0.218489,-0.499888,0.282813,1.388825,-0.218489,2.560348,-1.317934,-7.431604,-3.480265,9.971419,5763.866504,-1.751886,5921.851807,-4.372985,5747.997195,-1.480638,20.659080,-7.832813,Yahoo Finance via yfinance,0.082465,0.537180,-4.703784,-6.713709,6.537646,-1.055822,2.190755,-14.618862,2.190755,-14.618862,7.001898
2025-03-24,2025-03-23,2025-03-24T00:00:00Z,25.400000,fear,2.714286,2.828571,22.720000,18.506429,1.538085,Sunday,2025-03-21,2,False,Friday,^GSPC,5630.729980,5670.839844,5603.100098,5667.560059,5667.560059,9367460000,5662.890137,0.082465,-0.567911,0.654091,1.196204,0.082465,0.507544,-1.778797,-5.746921,-4.439331,9.443842,5746.588013,-1.375215,5917.022412,-4.216012,5749.917996,-1.432332,20.100979,-7.756807,Yahoo Finance via yfinance,1.764600,-1.528349,-10.471525,-8.987287,5.560773,-1.678679,2.106553,-14.689214,2.106553,-14.689214,6.913731
2025-03-25,2025-03-24,2025-03-25T00:00:00Z,29.285714,fear,3.885714,7.057143,24.131428,18.760714,2.129467,Monday,2025-03-24,0,True,Monday,^GSPC,5718.080078,5775.140137,5718.080078,5767.569824,5767.569824,4517990000,5667.560059,1.764600,0.891389,0.865496,1.006783,1.764600,1.629035,2.725232,-3.604733,-3.456605,10.392138,5735.804004,0.553816,5914.008809,-2.476137,5752.299146,0.265471,21.352995,-6.129084,Yahoo Finance via yfinance,0.157433,-2.699919,-12.229064,-8.319103,3.698270,-4.834616,0.336023,-16.168504,0.336023,-16.168504,5.059845
2025-03-26,2025-03-25,2025-03-26T00:00:00Z,28.885714,fear,-0.400000,7.285714,25.588571,19.142143,1.798723,Tuesday,2025-03-25,0,True,Tuesday,^GSPC,5775.959961,5786.950195,5760.419922,5776.649902,5776.649902,4467340000,5767.569824,0.157433,0.145471,0.011945,0.459990,0.157433,2.885121,3.671528,-2.999036,-4.360735,10.209235,5726.873999,0.869164,5913.001006,-2.305954,5754.412246,0.386445,21.354503,-5.981299,Yahoo Finance via yfinance,-1.115693,-2.485525,-13.742911,-6.938105,3.309703,-4.984202,0.120662,-16.300276,0.120662,-16.300276,4.894705
2025-03-27,2025-03-26,2025-03-27T00:00:00Z,28.342857,fear,-0.542857,6.657143,26.920000,19.921429,1.512199,Wednesday,2025-03-26,0,True,Wednesday,^GSPC,5771.660156,5783.620117,5694.410156,5712.200195,5712.200195,4183140000,5776.649902,-1.115693,-0.086378,-1.030206,1.544320,-1.115693,0.650366,2.016331,-4.094315,-5.389396,9.132663,5714.681006,-0.043411,5910.520605,-3.355380,5756.208447,-0.764535,21.618905,-7.030260,Yahoo Finance via yfinance,-0.330698,-0.721788,-4.469386,-3.981481,5.478970,-3.912157,0.351521,-15.355907,0.351521,-15.355907,6.078213
2025-03-28,2025-03-27,2025-03-28T00:00:00Z,26.371429,fear,-1.971428,3.685715,27.657143,20.207143,1.071622,Thursday,2025-03-27,0,True,Thursday,^GSPC,5695.640137,5732.279785,5670.939941,5693.310059,5693.310059,4403460000,5712.200195,-0.330698,-0.289907,-0.040910,1.073839,-0.330698,0.537180,3.111282,-2.870558,-4.648086,9.105075,5706.268018,-0.227083,5907.528603,-3.626196,5757.940046,-1.122450,21.001476,-7.337709,Yahoo Finance via yfinance,-1.973722,-5.212961,-7.469473,-2.952590,7.005944,-5.312902,0.035129,-15.075062,0.035129,-15.075062,7.174205
2025-03-31,2025-03-30,2025-03-31T00:00:00Z,21.114286,extreme fear,-5.257143,-4.285714,26.800000,20.645714,0.086017,Sunday,2025-03-28,2,False,Friday,^GSPC,5679.200195,5685.890137,5572.419922,5580.939941,5580.939941,4513330000,5693.310059,-1.973722,-0.247832,-1.730178,1.993045,-1.973722,-1.528349,-1.028562,-6.273576,-5.518932,7.251928,5687.590015,-1.875136,5900.149199,-5.410190,5759.040796,-3.092544,20.929387,-9.166605,Yahoo Finance via yfinance,0.553852,-9.081980,-3.898628,-0.935146,9.160110,-9.156881,2.049298,-13.365130,2.049298,-13.365130,9.453064
2025-04-01,2025-03-31,2025-04-01T00:00:00Z,19.571429,extreme fear,-1.542857,-9.714285,24.857143,21.072143,-0.302018,Monday,2025-03-31,0,True,Monday,^GSPC,5527.910156,5627.560059,5488.729980,5611.850098,5611.850098,5257250000,5580.939941,0.553852,-0.950195,1.518475,2.487575,0.553852,-2.699919,-1.114867,-4.066350,-4.586820,6.923131,5675.696509,-1.124909,5893.639404,-4.781244,5760.223447,-2.575826,20.416415,-8.663522,Yahoo Finance via yfinance,0.378124,-9.793563,-3.668663,-0.909148,9.429509,-13.842317,1.487209,-13.842317,1.487209,-13.842317,9.527516
2025-04-02,2025-04-01,2025-04-02T00:00:00Z,22.600000,extreme fear,3.028571,-6.285714,23.600000,21.626429,0.219449,Tuesday,2025-04-01,0,True,Tuesday,^GSPC,5597.529785,5650.569824,5558.520020,5633.069824,5633.069824,4434500000,5611.850098,0.378124,-0.255180,0.634924,1.640276,0.378124,-2.485525,0.327886,-2.510840,-4.012575,7.207737,5668.442505,-0.624028,5886.367598,-4.303125,5761.283647,-2.225438,20.140656,-8.318158,Yahoo Finance via yfinance,0.672819,-11.544324,-4.197355,-1.136321,9.586247,-14.166872,1.104908,-14.166872,1.104908,-14.166872,9.845615
2025-04-03,2025-04-02,2025-04-03T00:00:00Z,12.142857,extreme fear,-10.457143,-16.200000,20.360000,21.373571,-1.911608,Wednesday,2025-04-02,0,True,Wednesday,^GSPC,5580.759766,5695.310059,5571.479980,5670.970215,5670.970215,4243830000,5633.069824,0.672819,-0.928624,1.616455,2.198270,0.672819,-0.721788,-0.076116,-2.938055,-4.568807,8.146814,5659.859522,0.196307,5878.802197,-3.535278,5762.469797,-1.587854,19.839355,-7.701304,Yahoo Finance via yfinance,-4.839563,-3.774845,-6.970060,-1.178459,9.416025,-14.740514,-3.023123,-14.740514,-0.212663,-14.740514,9.594652
2025-04-04,2025-04-03,2025-04-04T00:00:00Z,5.385714,extreme fear,-6.757143,-20.985715,16.162857,20.760714,-2.575324,Thursday,2025-04-03,0,True,Thursday,^GSPC,5492.740234,5499.529785,5390.830078,5396.520020,5396.520020,7210470000,5670.970215,-4.839563,-3.142848,-1.751771,1.916774,-4.839563,-5.212961,-4.703784,-5.959725,-9.687415,3.663406,5642.759522,-4.363813,5865.005195,-7.987805,5762.294397,-6.347721,25.385976,-12.168158,Yahoo Finance via yfinance,-5.974961,-2.380612,-2.109134,5.376611,14.851974,-10.404482,1.571750,-10.404482,5.636599,-10.404482,15.168295
2025-04-07,2025-04-06,2025-04-07T00:00:00Z,4.000000,extreme fear,-1.385714,-17.114286,12.740000,20.107143,-2.294900,Sunday,2025-04-04,2,False,Friday,^GSPC,5292.140137,5292.140137,5069.899902,5074.080078,5074.080078,8853500000,5396.520020,-5.974961,-1.934207,-4.120451,4.118214,-5.974961,-9.081980,-10.471525,-12.064055,-14.130064,-2.636677,5607.953516,-9.519933,5844.112598,-13.176210,5760.298647,-11.912899,32.166338,-17.416076,Yahoo Finance via yfinance,-0.233147,5.701128,1.657840,11.357720,22.730028,-4.711002,8.026278,-4.711002,12.349433,-4.711002,22.733579
2025-04-08,2025-04-07,2025-04-08T00:00:00Z,2.900000,extreme fear,-1.100000,-16.671429,9.405714,19.496429,-2.088625,Monday,2025-04-07,0,True,Monday,^GSPC,4953.790039,5246.569824,4835.040039,5062.250000,5062.250000,8691980000,5074.080078,-0.233147,-2.370677,2.189434,8.110431,-0.233147,-9.793563,-12.229064,-9.837103,-14.463735,-1.650602,5580.338013,-9.284169,5823.332793,-13.069540,5758.174749,-12.085857,31.232182,-17.608618,Yahoo Finance via yfinance,-1.570052,6.789870,4.454734,10.759250,24.042671,-2.999261,8.278727,-2.999261,12.611985,-2.999261,24.147363
2025-04-09,2025-04-08,2025-04-09T00:00:00Z,9.500000,extreme fear,6.600000,-13.100000,6.785714,19.175714,-1.176677,Tuesday,2025-04-08,0,True,Tuesday,^GSPC,5193.569824,5267.470215,4910.419922,4982.770020,4982.770020,7408140000,5062.250000,-1.570052,2.594100,-4.058861,7.053194,-1.570052,-11.544324,-13.742911,-10.575959,-14.488832,-4.257405,5550.873022,-10.234480,5802.742598,-14.130776,5755.722749,-13.429291,31.454330,-18.902206,Yahoo Finance via yfinance,9.515388,8.305819,7.888982,13.015045,25.030454,-0.689172,10.005877,-0.689172,14.408254,-0.689172,26.127633
2025-04-10,2025-04-09,2025-04-10T00:00:00Z,5.614286,extreme fear,-3.885714,-6.528571,5.480000,18.697143,-1.498570,Wednesday,2025-04-09,0,True,Wednesday,^GSPC,4965.279785,5481.339844,4948.430176,5456.899902,5456.899902,9489600000,4982.770020,9.515388,-0.351014,9.901156,10.695048,9.515388,-3.774845,-4.469386,-2.543173,-6.499417,4.892170,5543.753027,-1.566685,5790.526592,-5.761595,5755.684148,-5.191116,47.559768,-11.185437,Yahoo Finance via yfinance,-3.460758,-3.320561,0.510732,3.794096,14.085289,-6.260512,0.046914,-6.510473,4.823255,-6.510473,15.168869
2025-04-11,2025-04-10,2025-04-11T00:00:00Z,8.385714,extreme fear,2.771428,3.000000,6.080000,18.013571,-1.071570,Thursday,2025-04-10,0,True,Thursday,^GSPC,5353.149902,5353.149902,5115.270020,5268.049805,5268.049805,6677140000,5456.899902,-3.460758,-1.901263,-1.589720,4.359250,-3.460758,-2.380612,-7.469473,-4.590588,-9.838596,1.115943,5531.079517,-4.755486,5775.101387,-8.779960,5754.785046,-8.457922,48.862748,-14.259094,Yahoo Finance via yfinance,1.809210,0.278099,4.881506,7.438433,18.891430,-0.897482,3.633416,-3.159042,8.580980,-3.159042,19.297466
2025-04-14,2025-04-13,2025-04-14T00:00:00Z,12.342857,extreme fear,3.957143,8.342857,7.748571,17.502143,-0.573075,Sunday,2025-04-11,2,False,Friday,^GSPC,5255.560059,5381.459961,5220.770020,5363.359863,5363.359863,5602550000,5268.049805,1.809210,-0.237085,2.051157,3.050274,1.809210,5.701128,-3.898628,-4.887090,-9.858137,3.928190,5517.300513,-2.790144,5760.945186,-6.901390,5754.255347,-6.793155,48.675766,-12.707861,Yahoo Finance via yfinance,0.794471,-3.825208,3.083704,8.965091,17.099358,-4.879963,1.791789,-4.879963,8.987095,-4.879963,17.281338
2025-04-15,2025-04-14,2025-04-15T00:00:00Z,13.114286,extreme fear,0.771429,10.214286,9.791429,17.046429,-0.437798,Monday,2025-04-14,0,True,Monday,^GSPC,5441.959961,5459.459961,5358.020020,5405.970215,5405.970215,5031440000,5363.359863,0.794471,1.465501,-0.661338,1.891351,0.794471,6.789870,-3.668663,-4.742629,-8.949625,3.979761,5503.843018,-1.778263,5748.253994,-5.954570,5753.895698,-6.046781,48.714094,-12.014350,Yahoo Finance via yfinance,-0.172778,-2.186665,2.864608,8.889794,15.793276,-5.629708,0.822053,-5.629708,9.261426,-5.629708,16.356916
2025-04-16,2025-04-15,2025-04-16T00:00:00Z,11.142857,extreme fear,-1.971429,1.642857,10.120000,16.523571,-0.597397,Tuesday,2025-04-15,0,True,Tuesday,^GSPC,5411.990234,5450.410156,5386.439941,5396.629883,5396.629883,4317110000,5405.970215,-0.172778,0.111359,-0.283821,1.183325,-0.172778,8.305819,-4.197355,-3.883232,-10.006074,5.332771,5492.941504,-1.753371,5736.295195,-5.921336,5753.464497,-6.202082,48.606399,-12.166370,Yahoo Finance via yfinance,-2.240837,-0.384870,3.195145,9.189998,16.156939,-5.466375,1.353809,-5.466375,9.450532,-5.466375,16.558303
2025-04-17,2025-04-16,2025-04-17T00:00:00Z,16.057143,extreme fear,4.914286,10.442857,12.208571,16.242143,-0.020729,Wednesday,2025-04-16,0,True,Wednesday,^GSPC,5335.750000,5367.240234,5220.790039,5275.700195,5275.700195,4607750000,5396.629883,-2.240837,-1.128109,-1.125424,2.713734,-2.240837,-3.320561,-6.970060,-7.040871,-12.787392,4.225365,5472.962012,-3.604297,5721.051602,-7.784433,5752.540598,-8.289214,48.916562,-14.134579,Yahoo Finance via yfinance,0.132684,3.962883,6.225523,12.154405,18.349405,-3.299473,4.050642,-3.299473,12.292392,-3.299473,19.454097
